price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,sqft_living15,sqft_lot15,age,day_of_year,bed_bath_ratio,level_ratio,relative_living_space,relative_lot_size,level_difference
270000.0,3,2.25,1470,16728,1.0,4,7,1350,120.0,1959,1540,9000,23077 days 16:47:18.678841,220,1.3333333333333333,11.25,-70,7728,1230.0
1100000.0,5,2.75,2520,4643,1.5,4,8,2120,400.0,1916,2100,4564,38783 days 16:47:18.678841,072,1.8181818181818181,5.3,420,79,1720.0
577500.0,3,1.75,2140,13286,1.0,4,8,1220,920.0,1964,2250,13286,21251 days 16:47:18.678841,281,1.7142857142857142,1.326086956521739,-110,0,300.0
650000.0,3,1.75,1550,5000,1.0,3,7,1250,300.0,1911,1110,5000,40609 days 16:47:18.678841,209,1.7142857142857142,4.166666666666667,440,0,950.0
1230000.0,4,2.5,3180,10319,2.0,4,1,3180,0.0,1986,3130,12120,13215 days 16:47:18.678841,339,1.6,0.0,50,-1801,3180.0
1900000.0,5,4.25,6510,16471,2.0,4,1,3250,3260.0,1980,4480,16471,15407 days 16:47:18.678841,255,1.1764705882352942,0.9969325153374233,2030,0,-10.0
475000.0,2,2.0,1440,3720,1.5,3,7,1440,0.0,1983,1490,4308,14311 days 16:47:18.678841,202,1.0,0.0,-50,-588,1440.0
200000.0,3,1.0,1150,10132,1.0,4,7,1150,0.0,1970,1180,8713,19059 days 16:47:18.678841,089,3.0,0.0,-30,1419,1150.0
397000.0,4,2.5,2320,11717,2.0,3,8,2320,0.0,1997,2320,9714,9197 days 16:47:18.678841,171,1.6,0.0,0,2003,2320.0
383610.0,3,2.0,1230,8450,1.0,3,7,1230,0.0,1989,2110,8536,12119 days 16:47:18.678841,050,1.5,0.0,-880,-86,1230.0
275000.0,4,2.5,2060,5742,2.0,3,7,2060,0.0,1999,1610,7298,8467 days 16:47:18.678841,209,1.6,0.0,450,-1556,2060.0
840000.0,3,2.0,2783,11177,2.0,3,8,2783,0.0,1910,1730,8018,40974 days 16:47:18.678841,190,1.5,0.0,1053,3159,2783.0
365000.0,4,2.5,2140,7350,2.0,3,8,2140,0.0,1985,2120,8395,13580 days 16:47:18.678841,261,1.6,0.0,20,-1045,2140.0
362000.0,3,2.75,1420,955,2.0,3,8,1160,260.0,2004,1420,955,6641 days 16:47:18.678841,247,1.0909090909090908,4.461538461538462,0,0,900.0
350000.0,3,1.75,2090,6258,1.0,3,7,1390,700.0,1956,1790,5793,24173 days 16:47:18.678841,305,1.7142857142857142,1.9857142857142858,300,465,690.0
200000.0,2,1.75,1320,13052,1.5,3,7,1320,0.0,1980,1320,13052,15407 days 16:47:18.678841,315,1.1428571428571428,0.0,0,0,1320.0
299000.0,4,2.5,2300,8100,1.0,4,8,1360,940.0,1979,1910,7630,15772 days 16:47:18.678841,126,1.6,1.446808510638298,390,470,420.0
555000.0,4,1.5,3050,82764,1.0,3,8,1650,1400.0,1966,2930,10074,20520 days 16:47:18.678841,280,2.6666666666666665,1.1785714285714286,120,72690,250.0
1330000.0,3,2.25,2960,8330,1.0,4,1,2260,700.0,1953,2960,8840,25268 days 16:47:18.678841,056,1.3333333333333333,3.2285714285714286,0,-510,1560.0
896000.0,5,2.75,2520,16100,1.0,4,8,1570,950.0,1960,2760,16988,22712 days 16:47:18.678841,181,1.8181818181818181,1.6526315789473685,-240,-888,620.0
324500.0,2,1.0,1300,6617,1.0,3,7,1300,0.0,1986,1820,7800,13215 days 16:47:18.678841,128,2.0,0.0,-520,-1183,1300.0
312500.0,3,1.0,1170,7350,1.0,4,7,1170,0.0,1960,1170,7350,22712 days 16:47:18.678841,005,3.0,0.0,0,0,1170.0
485000.0,4,3.25,1946,17786,2.0,4,7,1946,0.0,1990,1460,16661,11754 days 16:47:18.678841,104,1.2307692307692308,0.0,486,1125,1946.0
511000.0,2,1.0,1250,5413,1.0,4,7,1250,0.0,1923,1250,5413,36226 days 16:47:18.678841,293,2.0,0.0,0,0,1250.0
255000.0,3,1.75,1740,8800,1.0,3,7,1140,600.0,1978,1690,7920,16137 days 16:47:18.678841,119,1.7142857142857142,1.9,50,880,540.0
679975.0,4,2.5,3830,4644,2.0,3,8,2900,930.0,2004,3400,6163,6641 days 16:47:18.678841,107,1.6,3.118279569892473,430,-1519,1970.0
624800.0,3,2.0,2250,14274,1.0,4,8,1500,750.0,1964,2820,13813,21251 days 16:47:18.678841,190,1.5,2.0,-570,461,750.0
920000.0,3,2.75,2590,223027,2.0,3,9,2590,0.0,1983,3410,212137,14311 days 16:47:18.678841,324,1.0909090909090908,0.0,-820,10890,2590.0
1370000.0,3,2.5,2090,6000,1.5,4,9,2090,0.0,1928,2730,6000,34400 days 16:47:18.678841,150,1.2,0.0,-640,0,2090.0
510000.0,3,1.5,2400,10275,1.0,4,8,1540,860.0,1964,2380,10125,21251 days 16:47:18.678841,346,2.0,1.7906976744186047,20,150,680.0
289659.0,4,2.25,2260,7200,2.0,4,7,2260,0.0,1984,1720,7200,13946 days 16:47:18.678841,177,1.7777777777777777,0.0,540,0,2260.0
585000.0,4,2.5,2910,6250,2.0,3,8,2910,0.0,1999,2550,6250,8467 days 16:47:18.678841,114,1.6,0.0,360,0,2910.0
555000.0,5,3.0,3640,6930,2.0,3,8,3640,0.0,2004,3740,7182,6641 days 16:47:18.678841,177,1.6666666666666667,0.0,-100,-252,3640.0
940000.0,4,2.75,3770,24897,2.0,4,8,2550,1220.0,1964,2640,11502,21251 days 16:47:18.678841,072,1.4545454545454546,2.0901639344262297,1130,13395,1330.0
460000.0,3,2.0,1600,7350,1.0,4,7,1600,0.0,1979,1600,7200,15772 days 16:47:18.678841,252,1.5,0.0,0,150,1600.0
319000.0,3,2.5,2110,7434,2.0,4,7,2110,0.0,1978,2100,7749,16137 days 16:47:18.678841,325,1.2,0.0,10,-315,2110.0
250000.0,3,1.0,1100,7470,1.0,4,5,1100,0.0,1917,1280,7055,38417 days 16:47:18.678841,322,3.0,0.0,-180,415,1100.0
749950.0,4,2.5,2620,8312,2.0,3,9,2620,0.0,1990,2260,8515,11754 days 16:47:18.678841,016,1.6,0.0,360,-203,2620.0
458000.0,5,2.5,3090,23265,1.0,3,8,2990,100.0,1957,2560,18773,23807 days 16:47:18.678841,150,2.0,29.9,530,4492,2890.0
465000.0,3,2.5,1890,4808,2.0,3,8,1890,0.0,2000,2460,5348,8102 days 16:47:18.678841,092,1.2,0.0,-570,-540,1890.0
580000.0,3,1.75,1850,2797,1.0,3,8,1150,700.0,1977,1450,4599,16502 days 16:47:18.678841,103,1.7142857142857142,1.6428571428571428,400,-1802,450.0
700000.0,4,2.5,3100,36562,2.0,3,1,3100,0.0,1994,3080,39351,10293 days 16:47:18.678841,218,1.6,0.0,20,-2789,3100.0
350000.0,4,2.5,2506,7206,2.0,3,8,2506,0.0,2007,2441,7220,5545 days 16:47:18.678841,314,1.6,0.0,65,-14,2506.0
456000.0,4,1.0,1700,7689,1.0,3,7,1080,620.0,1977,1700,7333,16502 days 16:47:18.678841,248,4.0,1.7419354838709677,0,356,460.0
290000.0,3,2.0,1550,18958,1.5,3,7,1550,0.0,1983,1840,12826,14311 days 16:47:18.678841,049,1.5,0.0,-290,6132,1550.0
475000.0,4,2.75,2200,16288,1.0,3,7,1290,910.0,1980,2650,6620,15407 days 16:47:18.678841,192,1.4545454545454546,1.4175824175824177,-450,9668,380.0
285000.0,3,2.5,1890,3629,2.0,3,7,1890,0.0,2005,1980,4000,6275 days 16:47:18.678841,251,1.2,0.0,-90,-371,1890.0
309000.0,3,1.0,1140,6400,1.0,3,7,1140,0.0,1962,1340,6650,21981 days 16:47:18.678841,058,3.0,0.0,-200,-250,1140.0
860000.0,4,2.0,3740,32417,2.0,3,9,3740,0.0,2000,3180,32417,8102 days 16:47:18.678841,126,2.0,0.0,560,0,3740.0
219000.0,3,2.25,1940,6500,1.0,3,8,1440,500.0,1979,1880,8991,15772 days 16:47:18.678841,057,1.3333333333333333,2.88,60,-2491,940.0
546500.0,3,2.5,2130,7199,2.0,3,8,2130,0.0,1990,1890,7546,11754 days 16:47:18.678841,282,1.2,0.0,240,-347,2130.0
338000.0,2,1.0,1470,5566,1.0,4,7,770,700.0,1919,1410,5808,37687 days 16:47:18.678841,044,2.0,1.1,60,-242,70.0
505000.0,2,1.0,1070,8130,1.0,3,7,1070,0.0,1942,1360,7653,29286 days 16:47:18.678841,070,2.0,0.0,-290,477,1070.0
340000.0,4,1.75,1680,15084,1.0,4,7,840,840.0,1979,1800,15092,15772 days 16:47:18.678841,275,2.2857142857142856,1.0,-120,-8,0.0
678000.0,3,2.25,2730,10675,2.0,3,9,2730,0.0,1990,2770,10570,11754 days 16:47:18.678841,234,1.3333333333333333,0.0,-40,105,2730.0
800000.0,3,1.75,1890,10292,1.0,4,8,1890,0.0,1969,2630,10625,19424 days 16:47:18.678841,342,1.7142857142857142,0.0,-740,-333,1890.0
112000.0,1,1.0,1080,3230,1.0,3,6,1080,0.0,1963,1210,5760,21616 days 16:47:18.678841,206,1.0,0.0,-130,-2530,1080.0
252000.0,3,1.75,1440,16819,1.5,4,6,1440,0.0,1925,1560,12376,35495 days 16:47:18.678841,069,1.7142857142857142,0.0,-120,4443,1440.0
335000.0,4,2.75,2540,7210,1.0,4,7,1600,940.0,1979,1820,7766,15772 days 16:47:18.678841,155,1.4545454545454546,1.702127659574468,720,-556,660.0
610000.0,3,2.0,2300,13418,1.0,3,8,1430,870.0,1955,2140,9380,24538 days 16:47:18.678841,184,1.5,1.6436781609195403,160,4038,560.0
245000.0,3,2.0,1690,6790,1.0,3,7,1360,330.0,1979,1740,6790,15772 days 16:47:18.678841,301,1.5,4.121212121212121,-50,0,1030.0
493500.0,3,1.75,1800,16026,1.0,3,8,1390,410.0,1972,2210,13959,18329 days 16:47:18.678841,036,1.7142857142857142,3.3902439024390243,-410,2067,980.0
596500.0,4,2.25,1770,8505,2.0,3,8,1770,0.0,1986,1880,8939,13215 days 16:47:18.678841,007,1.7777777777777777,0.0,-110,-434,1770.0
245000.0,3,2.0,1190,4072,1.5,5,6,1190,0.0,1907,1680,5850,42070 days 16:47:18.678841,182,1.5,0.0,-490,-1778,1190.0
333500.0,3,1.75,1320,7200,1.0,4,7,1320,0.0,1977,1750,7260,16502 days 16:47:18.678841,300,1.7142857142857142,0.0,-430,-60,1320.0
373000.0,3,1.0,1290,8974,1.0,5,7,1290,0.0,1976,1540,7500,16868 days 16:47:18.678841,314,3.0,0.0,-250,1474,1290.0
759900.0,4,2.5,3000,5639,2.0,3,8,3000,0.0,2008,3000,4587,5180 days 16:47:18.678841,205,1.6,0.0,0,1052,3000.0
317000.0,3,2.25,1358,1204,3.0,3,7,1358,0.0,2007,1358,1196,5545 days 16:47:18.678841,238,1.3333333333333333,0.0,0,8,1358.0
670000.0,3,1.5,1220,4080,1.5,5,7,1220,0.0,1914,1320,4080,39513 days 16:47:18.678841,132,2.0,0.0,-100,0,1220.0
985000.0,2,2.5,2720,26761,2.0,3,7,2720,0.0,1990,1870,12396,11754 days 16:47:18.678841,310,0.8,0.0,850,14365,2720.0
310000.0,3,1.5,1060,6954,1.0,4,6,1060,0.0,1983,1560,6372,14311 days 16:47:18.678841,120,2.0,0.0,-500,582,1060.0
750000.0,4,2.5,3020,13122,2.0,3,9,2540,480.0,1997,3020,10873,9197 days 16:47:18.678841,288,1.6,5.291666666666667,0,2249,2060.0
408000.0,3,2.0,1640,3440,2.0,3,7,1640,0.0,1987,1070,3549,12850 days 16:47:18.678841,202,1.5,0.0,570,-109,1640.0
900000.0,5,3.75,3870,8225,2.0,3,1,3870,0.0,1998,3600,9361,8832 days 16:47:18.678841,168,1.3333333333333333,0.0,270,-1136,3870.0
460000.0,4,2.25,2860,15054,1.0,3,8,1460,1400.0,1957,1730,18525,23807 days 16:47:18.678841,023,1.7777777777777777,1.042857142857143,1130,-3471,60.0
339000.0,4,2.5,1740,6000,1.0,4,7,1740,0.0,1952,1190,6000,25634 days 16:47:18.678841,076,1.6,0.0,550,0,1740.0
660000.0,3,2.0,1140,6000,1.0,3,7,1140,0.0,1909,1260,4000,41339 days 16:47:18.678841,103,1.5,0.0,-120,2000,1140.0
449950.0,4,3.0,3290,10783,2.0,3,9,3290,0.0,1990,2810,10783,11754 days 16:47:18.678841,112,1.3333333333333333,0.0,480,0,3290.0
235000.0,3,1.0,1210,6000,1.0,3,7,1210,0.0,1930,1210,6000,33669 days 16:47:18.678841,237,3.0,0.0,0,0,1210.0
428000.0,2,2.0,1350,3900,1.0,3,8,1350,0.0,2003,1440,3900,7006 days 16:47:18.678841,127,1.0,0.0,-90,0,1350.0
445000.0,3,2.25,1990,7340,2.0,3,8,1990,0.0,1984,2180,11223,13946 days 16:47:18.678841,136,1.3333333333333333,0.0,-190,-3883,1990.0
462000.0,4,2.5,2060,6958,1.0,3,7,1220,840.0,1974,1760,7350,17598 days 16:47:18.678841,080,1.6,1.4523809523809523,300,-392,380.0
775000.0,3,1.0,1460,6198,1.5,4,7,1460,0.0,1916,2280,5160,38783 days 16:47:18.678841,126,3.0,0.0,-820,1038,1460.0
605000.0,4,1.75,2250,10108,1.0,4,8,2250,0.0,1967,2050,9750,20155 days 16:47:18.678841,335,2.2857142857142856,0.0,200,358,2250.0
193500.0,2,1.0,950,15996,1.0,4,7,950,0.0,1946,950,25510,27825 days 16:47:18.678841,289,2.0,0.0,0,-9514,950.0
389950.0,4,2.5,3140,8060,2.0,3,9,3140,0.0,1991,3000,8060,11389 days 16:47:18.678841,142,1.6,0.0,140,0,3140.0
790000.0,4,3.5,3560,6098,2.0,3,1,3560,0.0,2006,3660,6846,5910 days 16:47:18.678841,192,1.1428571428571428,0.0,-100,-748,3560.0
442000.0,2,1.0,1410,5000,1.0,4,7,940,470.0,1918,1450,5000,38052 days 16:47:18.678841,030,2.0,2.0,-40,0,470.0
890000.0,4,2.25,2770,13500,2.0,3,8,2770,0.0,1974,2300,13500,17598 days 16:47:18.678841,164,1.7777777777777777,0.0,470,0,2770.0
235000.0,3,1.0,1864,6978,1.0,4,7,1864,0.0,1958,990,8000,23442 days 16:47:18.678841,078,3.0,0.0,874,-1022,1864.0
495000.0,4,1.75,1930,6720,1.0,3,8,1130,800.0,1959,1850,6380,23077 days 16:47:18.678841,351,2.2857142857142856,1.4125,80,340,330.0
600000.0,4,2.5,3870,50965,2.0,3,1,3870,0.0,2007,2170,65843,5545 days 16:47:18.678841,005,1.6,0.0,1700,-14878,3870.0
1400000.0,3,2.0,2020,5500,1.5,3,1,1790,230.0,1937,2580,5500,31112 days 16:47:18.678841,169,1.5,7.782608695652174,-560,0,1560.0
251000.0,3,2.0,1300,8400,1.0,4,7,1300,0.0,1967,1300,7500,20155 days 16:47:18.678841,238,1.5,0.0,0,900,1300.0
471000.0,4,2.25,3410,57063,2.0,4,8,2410,1000.0,1978,2870,145490,16137 days 16:47:18.678841,085,1.7777777777777777,2.41,540,-88427,1410.0
597000.0,4,2.5,2370,41338,2.0,3,8,2370,0.0,1995,2340,46661,9928 days 16:47:18.678841,082,1.6,0.0,30,-5323,2370.0
804000.0,5,3.5,2770,9305,2.0,3,9,2770,0.0,1985,2520,9773,13580 days 16:47:18.678841,266,1.4285714285714286,0.0,250,-468,2770.0
357000.0,3,1.75,1250,17493,1.0,3,7,1250,0.0,1972,2180,19553,18329 days 16:47:18.678841,286,1.7142857142857142,0.0,-930,-2060,1250.0
419990.0,3,2.5,1690,1689,2.0,3,8,1150,540.0,2014,1540,1689,2988 days 16:47:18.678841,233,1.2,2.1296296296296298,150,0,610.0
725000.0,4,2.5,3040,35201,2.0,4,1,3040,0.0,1987,2990,35416,12850 days 16:47:18.678841,314,1.6,0.0,50,-215,3040.0
275000.0,3,2.5,2710,5733,2.0,3,7,2710,0.0,2003,2720,5733,7006 days 16:47:18.678841,040,1.2,0.0,-10,0,2710.0
510000.0,3,2.5,2300,27566,2.0,3,9,2300,0.0,1995,2480,16650,9928 days 16:47:18.678841,255,1.2,0.0,-180,10916,2300.0
330000.0,4,1.0,1360,13372,1.0,3,7,1360,0.0,1955,1540,10283,24538 days 16:47:18.678841,147,4.0,0.0,-180,3089,1360.0
270000.0,3,1.0,1500,5605,1.0,5,6,750,750.0,1942,1050,9100,29286 days 16:47:18.678841,230,3.0,1.0,450,-3495,0.0
495000.0,4,2.0,1610,4770,1.0,4,7,1230,380.0,1941,1180,6120,29651 days 16:47:18.678841,093,2.0,3.236842105263158,430,-1350,850.0
225000.0,4,1.75,1420,10300,2.0,3,7,1420,0.0,1950,1420,10300,26364 days 16:47:18.678841,065,2.2857142857142856,0.0,0,0,1420.0
716528.0,3,1.5,1750,5400,1.0,4,7,1050,700.0,1952,1750,5400,25634 days 16:47:18.678841,124,2.0,1.5,0,0,350.0
260000.0,3,2.5,1510,6095,2.0,4,7,1510,0.0,1991,1520,6000,11389 days 16:47:18.678841,287,1.2,0.0,-10,95,1510.0
471000.0,4,2.5,2330,9928,2.0,3,8,2330,0.0,1998,2430,8175,8832 days 16:47:18.678841,160,1.6,0.0,-100,1753,2330.0
690000.0,5,3.5,2690,4800,2.0,3,8,1930,760.0,1919,2080,4900,37687 days 16:47:18.678841,057,1.4285714285714286,2.539473684210526,610,-100,1170.0
505000.0,3,1.0,1020,5410,1.0,4,7,880,140.0,1928,1580,5376,34400 days 16:47:18.678841,207,3.0,6.285714285714286,-560,34,740.0
325000.0,3,1.0,1160,11799,1.0,3,7,1160,0.0,1966,1220,10500,20520 days 16:47:18.678841,351,3.0,0.0,-60,1299,1160.0
682000.0,4,2.25,2450,34092,2.0,4,8,2450,0.0,1980,2410,35378,15407 days 16:47:18.678841,309,1.7777777777777777,0.0,40,-1286,2450.0
605000.0,3,2.25,2010,10760,2.0,3,8,2010,0.0,1985,2240,9357,13580 days 16:47:18.678841,168,1.3333333333333333,0.0,-230,1403,2010.0
276200.0,2,1.75,1370,4495,1.0,4,8,1370,0.0,1975,1370,4686,17233 days 16:47:18.678841,125,1.1428571428571428,0.0,0,-191,1370.0
530000.0,3,1.0,1370,4040,1.5,3,7,1370,0.0,1906,1220,3030,42435 days 16:47:18.678841,205,3.0,0.0,150,1010,1370.0
245000.0,3,3.0,1990,9600,1.0,3,7,1440,550.0,1988,1670,9600,12485 days 16:47:18.678841,245,1.0,2.618181818181818,320,0,890.0
654950.0,4,2.5,2790,45902,2.0,3,9,2790,0.0,1987,2890,42421,12850 days 16:47:18.678841,154,1.6,0.0,-100,3481,2790.0
221900.0,2,1.0,780,6727,1.0,3,6,780,0.0,1939,1860,10124,30382 days 16:47:18.678841,288,2.0,0.0,-1080,-3397,780.0
466000.0,4,2.0,2240,4508,1.0,4,8,1340,900.0,1926,1930,5250,35130 days 16:47:18.678841,119,2.0,1.488888888888889,310,-742,440.0
383150.0,3,2.0,2210,6387,1.0,3,8,2210,0.0,2003,2570,6497,7006 days 16:47:18.678841,044,1.5,0.0,-360,-110,2210.0
657100.0,4,1.0,1390,4240,1.0,3,7,1050,340.0,1924,1810,4240,35861 days 16:47:18.678841,125,4.0,3.088235294117647,-420,0,710.0
539000.0,3,2.0,1800,43995,2.0,3,8,1800,0.0,1988,2290,51400,12485 days 16:47:18.678841,071,1.5,0.0,-490,-7405,1800.0
400000.0,6,3.0,3320,15600,1.0,4,8,1660,1660.0,1977,2330,15360,16502 days 16:47:18.678841,248,2.0,1.0,990,240,0.0
215000.0,4,2.5,1960,11600,1.0,5,6,980,980.0,1931,1160,7685,33304 days 16:47:18.678841,171,1.6,1.0,800,3915,0.0
489000.0,2,1.0,850,2850,1.0,4,7,850,0.0,1927,1450,4015,34765 days 16:47:18.678841,328,2.0,0.0,-600,-1165,850.0
649000.0,4,2.5,2980,12764,2.0,3,1,2980,0.0,1994,3080,9810,10293 days 16:47:18.678841,309,1.6,0.0,-100,2954,2980.0
700000.0,4,1.75,1980,10800,1.0,4,8,1320,660.0,1953,2310,10800,25268 days 16:47:18.678841,132,2.2857142857142856,2.0,-330,0,660.0
268500.0,2,1.0,790,8424,1.0,4,6,790,0.0,1953,1470,8424,25268 days 16:47:18.678841,140,2.0,0.0,-680,0,790.0
515000.0,3,2.5,1800,5001,2.0,3,7,1800,0.0,1996,2106,5618,9563 days 16:47:18.678841,161,1.2,0.0,-306,-617,1800.0
685000.0,4,2.0,2260,10800,1.0,3,9,2260,0.0,1978,2650,9900,16137 days 16:47:18.678841,054,2.0,0.0,-390,900,2260.0
305000.0,2,1.5,800,2142,2.0,3,7,800,0.0,2006,1320,2742,5910 days 16:47:18.678841,289,1.3333333333333333,0.0,-520,-600,800.0
950000.0,4,2.0,2490,4600,1.5,3,8,2090,400.0,1926,2910,5000,35130 days 16:47:18.678841,012,2.0,5.225,-420,-400,1690.0
292500.0,4,2.5,1610,4568,2.0,3,7,1610,0.0,2006,1834,4604,5910 days 16:47:18.678841,085,1.6,0.0,-224,-36,1610.0
270000.0,4,1.75,1850,7730,1.0,5,7,1100,750.0,1956,2260,8581,24173 days 16:47:18.678841,226,2.2857142857142856,1.4666666666666666,-410,-851,350.0
450000.0,4,1.75,1850,7730,1.0,5,7,1100,750.0,1956,2260,8581,24173 days 16:47:18.678841,338,2.2857142857142856,1.4666666666666666,-410,-851,350.0
535000.0,4,1.0,1920,6480,1.5,3,7,1920,0.0,1920,1600,6470,37322 days 16:47:18.678841,300,4.0,0.0,320,10,1920.0
550000.0,3,2.5,1740,3082,2.0,3,8,1740,0.0,2000,1910,3075,8102 days 16:47:18.678841,065,1.2,0.0,-170,7,1740.0
457500.0,3,2.25,1430,2003,2.0,3,8,980,450.0,1996,2210,4000,9563 days 16:47:18.678841,175,1.3333333333333333,2.1777777777777776,-780,-1997,530.0
136500.0,3,1.5,1420,8580,1.0,3,6,1420,0.0,1962,1200,8580,21981 days 16:47:18.678841,126,2.0,0.0,220,0,1420.0
224097.0,3,1.5,1420,8580,1.0,3,6,1420,0.0,1962,1200,8580,21981 days 16:47:18.678841,281,2.0,0.0,220,0,1420.0
254000.0,3,2.5,1560,10608,2.0,3,7,1560,0.0,1994,1360,10608,10293 days 16:47:18.678841,265,1.2,0.0,200,0,1560.0
335000.0,4,2.25,2030,13500,1.0,3,7,1230,800.0,1963,1830,13800,21616 days 16:47:18.678841,162,1.7777777777777777,1.5375,200,-300,430.0
594950.0,5,2.5,3280,6553,2.0,3,9,3280,0.0,2012,3360,7242,3719 days 16:47:18.678841,092,2.0,0.0,-80,-689,3280.0
350000.0,3,1.75,1360,18123,1.0,3,8,1360,0.0,1983,1570,16817,14311 days 16:47:18.678841,239,1.7142857142857142,0.0,-210,1306,1360.0
169950.0,3,1.0,1180,9832,1.0,3,7,1180,0.0,1970,1220,9894,19059 days 16:47:18.678841,259,3.0,0.0,-40,-62,1180.0
432500.0,3,2.5,1940,10800,1.0,3,8,1340,600.0,1979,2080,9600,15772 days 16:47:18.678841,279,1.2,2.2333333333333334,-140,1200,740.0
440000.0,2,1.75,1300,4000,2.0,3,7,1300,0.0,1948,1350,4013,27095 days 16:47:18.678841,140,1.1428571428571428,0.0,-50,-13,1300.0
233703.0,3,2.25,1650,3788,2.0,3,7,1650,0.0,1985,1510,3994,13580 days 16:47:18.678841,261,1.3333333333333333,0.0,140,-206,1650.0
310000.0,3,1.5,1140,3292,2.0,3,7,1140,0.0,1988,1150,3592,12485 days 16:47:18.678841,318,2.0,0.0,-10,-300,1140.0
735000.0,3,2.5,2540,6762,2.0,3,1,2540,0.0,1998,2870,6631,8832 days 16:47:18.678841,092,1.2,0.0,-330,131,2540.0
730000.0,4,2.75,3440,8150,2.0,3,1,3440,0.0,2014,2560,8315,2988 days 16:47:18.678841,351,1.4545454545454546,0.0,880,-165,3440.0
257000.0,3,1.75,1800,9000,1.0,3,7,1200,600.0,1961,980,6000,22346 days 16:47:18.678841,297,1.7142857142857142,2.0,820,3000,600.0
485000.0,2,2.25,1260,1240,3.0,3,8,1260,0.0,2004,1330,1300,6641 days 16:47:18.678841,139,0.8888888888888888,0.0,-70,-60,1260.0
899000.0,4,2.25,2370,6000,1.0,3,8,1440,930.0,1959,3280,8843,23077 days 16:47:18.678841,170,1.7777777777777777,1.5483870967741935,-910,-2843,510.0
279000.0,3,1.0,1520,8055,1.5,3,7,1520,0.0,1952,1560,8160,25634 days 16:47:18.678841,322,3.0,0.0,-40,-105,1520.0
225000.0,4,2.0,1750,7245,1.0,4,7,1050,700.0,1974,1640,7245,17598 days 16:47:18.678841,345,2.0,1.5,110,0,350.0
1360000.0,3,1.5,2680,4775,2.0,5,8,1880,800.0,1913,2280,5947,39878 days 16:47:18.678841,176,2.0,2.35,400,-1172,1080.0
355000.0,3,2.5,1590,4242,2.0,3,7,1590,0.0,2000,1590,3702,8102 days 16:47:18.678841,223,1.2,0.0,0,540,1590.0
382500.0,4,1.75,1560,8700,1.0,4,7,1560,0.0,1967,2080,8000,20155 days 16:47:18.678841,122,2.2857142857142856,0.0,-520,700,1560.0
324360.0,3,2.5,2000,9669,2.0,4,8,2000,0.0,1992,1930,9202,11024 days 16:47:18.678841,311,1.2,0.0,70,467,2000.0
315000.0,3,1.75,2380,10450,1.5,3,8,2380,0.0,1966,2320,8500,20520 days 16:47:18.678841,083,1.7142857142857142,0.0,60,1950,2380.0
426000.0,2,1.0,2230,11472,2.0,3,7,2230,0.0,1951,1870,8649,25999 days 16:47:18.678841,197,2.0,0.0,360,2823,2230.0
395000.0,5,2.5,2820,6305,2.0,3,8,2820,0.0,2003,2610,6306,7006 days 16:47:18.678841,096,2.0,0.0,210,-1,2820.0
212644.0,3,1.0,1570,9650,1.5,5,5,1570,0.0,1922,1330,9650,36591 days 16:47:18.678841,325,3.0,0.0,240,0,1570.0
510000.0,3,3.0,1845,5100,2.0,5,8,1845,0.0,1947,2100,7650,27460 days 16:47:18.678841,282,1.0,0.0,-255,-2550,1845.0
85000.0,2,1.0,830,9000,1.0,3,6,830,0.0,1939,1160,7680,30382 days 16:47:18.678841,258,2.0,0.0,-330,1320,830.0
235000.0,2,1.0,830,9000,1.0,3,6,830,0.0,1939,1160,7680,30382 days 16:47:18.678841,364,2.0,0.0,-330,1320,830.0
295000.0,4,2.5,2030,5754,2.0,3,8,2030,0.0,2001,2030,5784,7736 days 16:47:18.678841,098,1.6,0.0,0,-30,2030.0
720001.0,3,2.5,1430,2200,1.5,4,7,1430,0.0,1910,1740,4275,40974 days 16:47:18.678841,222,1.2,0.0,-310,-2075,1430.0
313950.0,3,1.0,1510,6083,1.0,4,6,860,650.0,1940,1510,5712,30017 days 16:47:18.678841,126,3.0,1.323076923076923,0,371,210.0
415000.0,3,1.0,1510,6083,1.0,4,6,860,650.0,1940,1510,5712,30017 days 16:47:18.678841,281,3.0,1.323076923076923,0,371,210.0
305000.0,3,1.75,1610,12247,1.0,3,8,1610,0.0,1981,2010,9271,15041 days 16:47:18.678841,139,1.7142857142857142,0.0,-400,2976,1610.0
625000.0,3,1.5,1600,4128,1.5,3,8,1250,350.0,1906,1540,3976,42435 days 16:47:18.678841,274,2.0,3.5714285714285716,60,152,900.0
490000.0,3,1.0,1420,11040,1.0,4,7,1420,0.0,1961,1530,8208,22346 days 16:47:18.678841,104,3.0,0.0,-110,2832,1420.0
269950.0,3,2.0,1660,8641,2.0,4,8,1660,0.0,1987,1490,8641,12850 days 16:47:18.678841,203,1.5,0.0,170,0,1660.0
2700000.0,5,4.0,4230,27295,2.0,3,8,3230,1000.0,1949,2660,27295,26729 days 16:47:18.678841,225,1.25,3.23,1570,0,2230.0
829000.0,4,3.0,3310,4500,2.5,5,9,2910,400.0,1900,1440,3750,44626 days 16:47:18.678841,225,1.3333333333333333,7.275,1870,750,2510.0
